timestep,temp,power_limit,reward,slope_3s,power_draw,eta,fan,util
17207,83.0,274.0,0.042683497071266174,0.0,232.85,0.8498175182481752,30.0,100.0
17208,83.0,274.0,-1.0,0.0,247.68,0.9039416058394161,30.0,100.0
17209,82.0,275.0,-1.0,-0.2412738427604513,213.8,0.7774545454545455,30.0,100.0
17210,81.0,275.0,-1.0,-0.48248845689196423,209.51,0.7618545454545455,30.0,100.0
17211,81.0,275.0,-1.0,-0.2409463530523921,201.19,0.7316,30.0,100.0
17212,81.0,275.0,-1.0,0.0,206.5,0.7509090909090909,30.0,100.0
17213,81.0,275.0,-1.0,0.0,210.9,0.766909090909091,30.0,100.0
17214,82.0,275.0,-1.0,0.24021879516841274,213.22,0.7753454545454546,30.0,100.0
17215,82.0,275.0,-1.0,0.24076498706512967,216.77,0.7882545454545455,30.0,100.0
17216,82.0,274.0,0.023497462272644043,0.0,227.41,0.829963503649635,30.0,100.0
17217,83.0,275.0,-1.0,0.24061039246825883,228.75,0.8318181818181818,30.0,100.0
17218,83.0,275.0,-1.0,0.24070923387585974,228.88,0.8322909090909091,30.0,100.0
17219,78.0,275.0,-1.0,-1.2021369775067068,231.08,0.8402909090909091,30.0,100.0
17220,83.0,275.0,-1.0,0.0,229.97,0.8362545454545455,30.0,100.0
17221,82.0,273.0,0.14344696700572968,0.9632249944510641,221.7,0.8120879120879121,30.0,100.0
17222,82.0,273.0,-1.0,-0.24095580711673498,219.68,0.8046886446886448,30.0,100.0
17223,82.0,275.0,-1.0,0.0,215.14,0.7823272727272726,30.0,100.0
17224,82.0,275.0,-1.0,0.0,219.96,0.7998545454545455,30.0,100.0
17225,82.0,274.0,0.020644037052989006,0.0,228.93,0.8355109489051095,30.0,100.0
17226,83.0,275.0,-1.0,0.2409727238532664,227.72,0.8280727272727273,30.0,100.0
17227,83.0,275.0,-1.0,0.24093445001478014,233.93,0.8506545454545454,30.0,100.0
17228,81.0,275.0,-1.0,-0.48118777077756786,235.19,0.8552363636363637,30.0,100.0
17229,82.0,274.0,0.0016972400480881333,-0.2402500297999568,224.25,0.8184306569343066,30.0,100.0
17230,82.0,275.0,-1.0,0.2414967104647611,219.24,0.7972363636363636,30.0,100.0
17231,81.0,274.0,0.00024766361457295716,-0.24267507370128052,215.25,0.7855839416058394,30.0,100.0
17232,82.0,275.0,-1.0,0.0,217.91,0.7924,30.0,100.0
17233,82.0,275.0,-1.0,0.24273525325278703,218.55,0.7947272727272727,30.0,100.0
17234,82.0,275.0,-1.0,0.0,224.14,0.8150545454545454,30.0,100.0
17235,82.0,275.0,-1.0,0.0,224.32,0.8157090909090909,30.0,100.0
17236,83.0,275.0,-1.0,0.24058357651411405,228.57,0.8311636363636363,30.0,100.0
17237,82.0,274.0,0.02148263528943062,0.0,225.33,0.8223722627737227,30.0,100.0
17238,82.0,275.0,-1.0,-0.2401946111084991,222.59,0.8094181818181818,30.0,100.0
17239,77.0,275.0,-1.0,-1.2042921836363658,133.28,0.48465454545454545,30.0,100.0
17240,84.0,274.0,0.0019974701572209597,0.48205157497556733,254.12,0.9274452554744526,30.0,100.0
17241,84.0,275.0,-1.0,1.6846420131246582,251.25,0.9136363636363637,30.0,100.0
17242,84.0,275.0,-1.0,0.0,248.74,0.9045090909090909,30.0,100.0
17243,84.0,275.0,-1.0,0.0,243.1,0.884,30.0,100.0
17244,84.0,275.0,-1.0,0.0,243.76,0.8864,30.0,100.0
17245,83.0,274.0,0.04073001444339752,-0.24065532914517837,244.39,0.891934306569343,30.0,100.0
17246,83.0,274.0,-1.0,-0.24046600470497206,233.54,0.8523357664233576,30.0,100.0
17247,83.0,272.0,0.1605486273765564,0.0,228.59,0.8404044117647059,30.0,100.0
17248,82.0,273.0,-1.0,-0.24219745052823108,219.07,0.8024542124542124,30.0,100.0
17249,81.0,275.0,-1.0,-0.4843933626519827,199.69,0.7261454545454545,30.0,100.0
17250,81.0,274.0,0.010207654908299446,-0.24221283559912582,197.32,0.7201459854014598,30.0,100.0
17251,81.0,274.0,0.008554943837225437,0.0,208.24,0.76,30.0,100.0
17252,82.0,275.0,-1.0,0.24077612698051135,213.51,0.7764,30.0,100.0
17253,84.0,275.0,-1.0,0.7240207339629552,239.21,0.8698545454545454,30.0,100.0
17254,83.0,275.0,-1.0,0.24122792563563752,231.65,0.8423636363636364,30.0,100.0
17255,83.0,274.0,0.021003035828471184,-0.2409103845584994,224.95,0.820985401459854,30.0,100.0
17256,83.0,275.0,-1.0,0.0,229.52,0.8346181818181818,30.0,100.0
17257,83.0,275.0,-1.0,0.0,227.71,0.8280363636363637,30.0,100.0
17258,82.0,275.0,-1.0,-0.24100855863136827,223.07,0.8111636363636363,30.0,100.0
17259,82.0,275.0,-1.0,-0.24097794332591185,223.26,0.8118545454545454,30.0,100.0
17260,82.0,275.0,-1.0,0.0,215.85,0.7849090909090909,30.0,100.0
17261,82.0,274.0,0.036888957023620605,0.0,215.53,0.7866058394160584,30.0,100.0
17262,82.0,274.0,-1.0,0.0,222.09,0.8105474452554745,30.0,100.0
17263,83.0,275.0,-1.0,0.24004197053420806,232.3,0.8447272727272728,30.0,100.0
17264,83.0,275.0,-1.0,0.24029984313464867,232.65,0.846,30.0,100.0
17265,82.0,274.0,0.02382744662463665,-0.24031684688646368,229.1,0.8361313868613138,30.0,100.0
17266,83.0,275.0,-1.0,0.0,221.72,0.8062545454545454,30.0,100.0
17267,82.0,275.0,-1.0,0.0,221.65,0.806,30.0,100.0
17268,82.0,275.0,-1.0,-0.2421663087360851,219.15,0.7969090909090909,30.0,100.0
17269,82.0,275.0,-1.0,0.0,219.51,0.7982181818181818,30.0,100.0
17270,82.0,275.0,-1.0,0.0,218.5,0.7945454545454546,30.0,100.0
17271,82.0,272.0,0.2016666680574417,0.0,225.09,0.8275367647058823,30.0,100.0
17272,82.0,272.0,0.02317388355731964,0.0,219.02,0.8052205882352942,30.0,100.0
17273,82.0,272.0,-1.0,0.0,214.48,0.7885294117647058,30.0,100.0
17274,82.0,273.0,-1.0,0.0,222.85,0.8163003663003663,30.0,100.0
17275,82.0,273.0,0.012147967703640461,0.0,220.12,0.8063003663003663,30.0,100.0
17276,82.0,272.0,0.0055907731875777245,0.0,221.39,0.8139338235294117,30.0,100.0
17277,83.0,272.0,0.009973734617233276,0.2402560987918297,222.19,0.816875,30.0,100.0
17278,83.0,273.0,-1.0,0.24044197759912755,232.27,0.8508058608058608,30.0,100.0
17279,81.0,275.0,-1.0,-0.4808181615953523,227.36,0.8267636363636364,30.0,100.0
17280,82.0,274.0,0.00705992104485631,-0.2403516053595784,222.16,0.8108029197080292,30.0,100.0
17281,82.0,275.0,-1.0,0.2405152042588176,219.82,0.7993454545454545,30.0,100.0
17282,82.0,275.0,-1.0,0.0,221.33,0.8048363636363637,30.0,100.0
17283,78.0,274.0,0.004935681354254484,-0.9664091183331043,186.27,0.6798175182481753,30.0,100.0
17284,80.0,275.0,-1.0,-0.48084751428795475,189.01,0.6873090909090909,30.0,100.0
17285,82.0,275.0,-1.0,0.9592847556994429,209.38,0.7613818181818182,30.0,100.0
17286,83.0,273.0,0.07372922450304031,0.7214219203373318,233.27,0.8544688644688645,30.0,100.0
17287,83.0,273.0,0.04285558685660362,0.2413882050180015,232.49,0.8516117216117216,30.0,100.0
17288,83.0,273.0,-1.0,0.0,237.84,0.8712087912087912,30.0,100.0
17289,77.0,272.0,0.03359914943575859,-1.4479139990834684,236.83,0.8706985294117647,30.0,100.0
17290,83.0,273.0,-1.0,0.0,150.62,0.5517216117216117,30.0,100.0
17291,84.0,274.0,-1.0,1.6860789635115956,251.23,0.9168978102189781,30.0,100.0
17292,84.0,275.0,-1.0,0.24168436143541117,250.68,0.9115636363636364,30.0,100.0
17293,84.0,275.0,-1.0,0.0,244.27,0.8882545454545455,30.0,100.0
17294,78.0,275.0,-1.0,-1.4449279979752723,241.38,0.8777454545454545,30.0,100.0
17295,78.0,274.0,0.003845870029181242,-1.440923168358329,172.85,0.6308394160583941,30.0,100.0
17296,81.0,275.0,-1.0,0.7205240857316852,189.68,0.6897454545454546,30.0,100.0
17297,83.0,275.0,-1.0,1.2070976109142724,230.63,0.8386545454545454,30.0,100.0
17298,84.0,274.0,0.0028838978614658117,0.7259463749014531,240.01,0.875948905109489,30.0,100.0
17299,84.0,273.0,0.12563194334506989,0.24215976536338651,251.28,0.9204395604395604,30.0,100.0
17300,83.0,274.0,-1.0,-0.24190479354339806,238.78,0.8714598540145986,30.0,100.0
17301,84.0,274.0,-1.0,0.0,237.0,0.864963503649635,30.0,100.0
17302,84.0,275.0,-1.0,0.24159559966144506,241.77,0.8791636363636364,30.0,100.0
17303,84.0,275.0,-1.0,0.0,241.09,0.8766909090909091,30.0,100.0
17304,83.0,275.0,-1.0,-0.2405959969540483,234.65,0.8532727272727273,30.0,100.0
17305,82.0,274.0,0.00822371058166027,-0.48089142599139834,222.17,0.8108394160583942,30.0,100.0
17306,81.0,275.0,-1.0,-0.4817091280364483,204.85,0.7449090909090909,30.0,100.0
17307,82.0,274.0,0.06422612071037292,0.0,210.79,0.7693065693430656,30.0,100.0
17308,83.0,274.0,-1.0,0.4805419533760294,233.85,0.8534671532846715,30.0,100.0
17309,83.0,274.0,-1.0,0.2411395819296863,234.04,0.8541605839416058,30.0,100.0
17310,84.0,274.0,0.019685395061969757,0.24061464382205583,241.35,0.8808394160583941,30.0,100.0
17311,81.0,274.0,-1.0,-0.48215068220411267,231.2,0.8437956204379562,30.0,100.0
17312,81.0,273.0,0.09779471904039383,-0.7222967025946206,197.07,0.7218681318681318,30.0,100.0
17313,81.0,273.0,-1.0,0.0,203.93,0.746996336996337,30.0,100.0
17314,82.0,274.0,-1.0,0.24088773503948055,224.01,0.8175547445255474,30.0,100.0
17315,79.0,275.0,-1.0,-0.48096269965414246,224.67,0.8169818181818181,30.0,100.0
17316,84.0,275.0,-1.0,0.4815059551334182,226.84,0.8248727272727273,30.0,100.0
17317,82.0,275.0,-1.0,0.7253536001033015,223.26,0.8118545454545454,30.0,100.0
17318,82.0,275.0,-1.0,-0.48348132968247237,221.23,0.8044727272727272,30.0,100.0
17319,82.0,274.0,0.0026846679393202066,0.0,215.97,0.7882116788321167,30.0,100.0
17320,82.0,275.0,-1.0,0.0,218.21,0.7934909090909091,30.0,100.0
17321,82.0,274.0,0.01348201185464859,0.0,221.41,0.8080656934306569,30.0,100.0
17322,82.0,275.0,-1.0,0.0,216.36,0.7867636363636364,30.0,100.0
17323,82.0,275.0,-1.0,0.0,218.43,0.7942909090909092,30.0,100.0
17324,82.0,275.0,-1.0,0.0,220.66,0.8024,30.0,100.0
17325,83.0,275.0,-1.0,0.24208237626628792,228.96,0.8325818181818182,30.0,100.0
17326,83.0,275.0,-1.0,0.2410275049686052,232.84,0.846690909090909,30.0,100.0
17327,83.0,275.0,-1.0,0.0,233.56,0.8493090909090909,30.0,100.0
17328,81.0,275.0,-1.0,-0.4827711866113795,217.01,0.7891272727272727,30.0,100.0
17329,82.0,274.0,0.03792430832982063,-0.24075347505954112,218.41,0.7971167883211678,30.0,100.0
17330,83.0,275.0,-1.0,0.48168188274124196,227.07,0.8257090909090908,30.0,100.0
17331,83.0,275.0,-1.0,0.23972996725185347,233.12,0.847709090909091,30.0,100.0
17332,83.0,275.0,-1.0,0.0,230.24,0.8372363636363637,30.0,100.0
17333,83.0,275.0,-1.0,0.0,227.84,0.828509090909091,30.0,100.0
17334,77.0,275.0,-1.0,-1.444879964347972,202.14,0.7350545454545454,30.0,100.0
17335,80.0,275.0,-1.0,-0.7227301158800132,180.45,0.6561818181818181,30.0,100.0
17336,82.0,274.0,0.04884377866983414,1.199297675389719,225.37,0.8225182481751825,30.0,100.0
17337,83.0,275.0,-1.0,0.7207674706423965,232.05,0.8438181818181819,30.0,100.0
17338,82.0,275.0,-1.0,0.0,236.88,0.8613818181818181,30.0,100.0
17339,82.0,275.0,-1.0,-0.24113905511272318,223.43,0.8124727272727273,30.0,100.0
17340,83.0,274.0,0.004694443196058273,0.24132676140520015,223.55,0.8158759124087591,30.0,100.0
17341,83.0,274.0,0.02907116897404194,0.2419653035134923,227.81,0.8314233576642336,30.0,100.0
17342,83.0,275.0,-1.0,0.0,228.62,0.8313454545454546,30.0,100.0
17343,83.0,274.0,0.000510485318955034,0.0,227.67,0.8309124087591241,30.0,100.0
17344,82.0,275.0,-1.0,-0.2403917057690401,227.72,0.8280727272727273,30.0,100.0
17345,79.0,275.0,-1.0,-0.9625167184712423,164.36,0.5976727272727274,30.0,100.0
17346,83.0,274.0,0.01228118035942316,0.24045871197771385,208.33,0.7603284671532847,30.0,100.0
17347,82.0,275.0,-1.0,0.7224302348727086,226.63,0.8241090909090909,30.0,100.0
17348,82.0,275.0,-1.0,-0.24054131522403763,225.73,0.8208363636363636,30.0,100.0
17349,83.0,275.0,-1.0,0.24137714730385615,232.58,0.8457454545454546,30.0,100.0
17350,83.0,275.0,-1.0,0.24179107041634337,241.41,0.8778545454545454,30.0,100.0
17351,83.0,275.0,-1.0,0.0,242.06,0.8802181818181818,30.0,100.0
17352,81.0,275.0,-1.0,-0.48223031335972605,233.0,0.8472727272727273,30.0,100.0
17353,81.0,275.0,-1.0,-0.4806491433055721,194.64,0.7077818181818182,30.0,100.0
17354,81.0,275.0,-1.0,0.0,207.05,0.752909090909091,30.0,100.0
17355,82.0,275.0,-1.0,0.24039802993363282,215.52,0.7837090909090909,30.0,100.0
17356,83.0,273.0,0.09850122034549713,0.4808725151346635,224.93,0.8239194139194139,30.0,100.0
17357,83.0,275.0,-1.0,0.24009149146858313,236.92,0.8615272727272727,30.0,100.0
17358,83.0,275.0,-1.0,0.0,233.49,0.8490545454545455,30.0,100.0
17359,84.0,275.0,-1.0,0.2403506825602174,239.96,0.8725818181818182,30.0,100.0
17360,84.0,274.0,0.018008902668952942,0.2408442327930158,239.54,0.8742335766423357,30.0,100.0
17361,82.0,275.0,-1.0,-0.47909787177853164,233.94,0.850690909090909,30.0,100.0
17362,82.0,275.0,-1.0,-0.4802540467401942,221.97,0.8071636363636363,30.0,100.0
17363,79.0,275.0,-1.0,-0.7178133505659944,220.42,0.8015272727272726,30.0,100.0
17364,83.0,275.0,-1.0,0.24058455630222755,225.02,0.8182545454545455,30.0,100.0
17365,82.0,275.0,-1.0,0.7238479688884136,224.24,0.8154181818181818,30.0,100.0
17366,83.0,274.0,0.04644713178277016,0.0,224.92,0.8208759124087591,30.0,100.0
17367,82.0,274.0,0.0036374034825712442,0.0,221.39,0.8079927007299269,30.0,100.0
17368,82.0,274.0,-1.0,-0.23993250342382436,219.15,0.7998175182481752,30.0,100.0
17369,82.0,275.0,-1.0,0.0,224.71,0.8171272727272727,30.0,100.0
17370,82.0,275.0,-1.0,0.0,223.27,0.8118909090909091,30.0,100.0
17371,84.0,273.0,0.10389731824398041,0.48009762422126434,243.41,0.8916117216117216,30.0,100.0
17372,83.0,273.0,0.00482142623513937,0.24069222980252789,240.55,0.8811355311355312,30.0,100.0
17373,83.0,273.0,0.007966208271682262,-0.24094091349509672,239.83,0.8784981684981685,30.0,100.0
17374,83.0,273.0,-1.0,0.0,223.99,0.8204761904761905,30.0,100.0
17375,82.0,275.0,-1.0,-0.24071241118275463,222.13,0.8077454545454545,30.0,100.0
17376,81.0,275.0,-1.0,-0.48084861680633273,208.31,0.7574909090909091,30.0,100.0
17377,82.0,275.0,-1.0,0.0,211.67,0.7697090909090909,30.0,100.0
17378,82.0,274.0,0.011921904981136322,0.2405264452102808,217.72,0.7945985401459854,30.0,100.0
17379,82.0,275.0,-1.0,0.0,216.94,0.7888727272727273,30.0,100.0
17380,82.0,275.0,-1.0,0.0,216.83,0.7884727272727273,30.0,100.0
17381,82.0,275.0,-1.0,0.0,222.33,0.8084727272727273,30.0,100.0
17382,82.0,275.0,-1.0,0.0,219.1,0.7967272727272727,30.0,100.0
17383,81.0,274.0,0.0005337444017641246,-0.24018055412635386,215.88,0.7878832116788321,30.0,100.0
17384,82.0,275.0,-1.0,0.0,220.93,0.8033818181818182,30.0,100.0
17385,82.0,274.0,0.009715148247778416,0.2405227762689008,222.63,0.8125182481751825,30.0,100.0
17386,82.0,275.0,-1.0,0.0,221.94,0.8070545454545455,30.0,100.0
17387,82.0,275.0,-1.0,0.0,225.69,0.8206909090909091,30.0,100.0
17388,82.0,274.0,0.02484079636633396,0.0,224.36,0.8188321167883212,30.0,100.0
17389,83.0,273.0,0.05644218996167183,0.24033074080678352,236.03,0.8645787545787545,30.0,100.0
17390,85.0,274.0,-1.0,0.7219972225032208,246.48,0.8995620437956204,30.0,100.0
17391,84.0,274.0,0.003980398178100586,0.24122186293978104,240.14,0.8764233576642335,30.0,100.0
17392,84.0,275.0,-1.0,-0.2412521239605528,243.56,0.8856727272727273,30.0,100.0
17393,80.0,274.0,0.009890511631965637,-0.9617968566954892,245.0,0.8941605839416058,30.0,100.0
17394,84.0,275.0,-1.0,0.0,245.26,0.8918545454545455,30.0,100.0
17395,84.0,275.0,-1.0,0.9585068487194925,245.21,0.8916727272727273,30.0,100.0
17396,83.0,275.0,-1.0,-0.2406942602194968,228.71,0.8316727272727273,30.0,100.0
17397,83.0,275.0,-1.0,-0.241178933345309,227.8,0.8283636363636364,30.0,100.0
17398,84.0,275.0,-1.0,0.24162261386878953,229.14,0.8332363636363636,30.0,100.0
17399,83.0,275.0,-1.0,0.0,225.2,0.8189090909090909,30.0,100.0
17400,83.0,275.0,-1.0,-0.24144077079531354,223.76,0.8136727272727272,30.0,100.0
17401,83.0,275.0,-1.0,0.0,223.43,0.8124727272727273,30.0,100.0
17402,83.0,275.0,-1.0,0.0,224.26,0.815490909090909,30.0,100.0
17403,83.0,275.0,-1.0,0.0,223.96,0.8144,30.0,100.0
17404,83.0,275.0,-1.0,0.0,224.75,0.8172727272727273,30.0,100.0
17405,83.0,275.0,-1.0,0.0,223.46,0.8125818181818182,30.0,100.0
17406,83.0,275.0,-1.0,0.0,224.42,0.8160727272727272,30.0,100.0
17407,82.0,275.0,-1.0,-0.24087307115945272,219.59,0.798509090909091,30.0,100.0
17408,83.0,275.0,-1.0,0.0,221.88,0.8068363636363636,30.0,100.0
17409,83.0,274.0,0.04855433851480484,0.20624871595630756,225.34,0.8224087591240876,30.0,100.0
17410,83.0,274.0,-1.0,0.0,230.68,0.8418978102189781,30.0,100.0
17411,83.0,275.0,-1.0,0.0,223.49,0.8126909090909091,30.0,100.0
17412,83.0,274.0,0.001176210236735642,0.0,223.34,0.8151094890510949,30.0,100.0
17413,78.0,275.0,-1.0,-1.2061616185435202,139.28,0.5064727272727273,30.0,100.0
17414,81.0,275.0,-1.0,-0.4814554097449315,196.95,0.7161818181818181,30.0,100.0
17415,82.0,275.0,-1.0,0.9606364018277107,220.94,0.8034181818181818,30.0,100.0
17416,83.0,275.0,-1.0,0.4812046085367587,232.03,0.8437454545454546,30.0,100.0
17417,84.0,275.0,-1.0,0.48219799207948905,243.07,0.8838909090909091,30.0,100.0
17418,84.0,274.0,0.035599905997514725,0.24186570702417293,245.49,0.8959489051094891,30.0,100.0
17419,84.0,274.0,-1.0,0.0,246.91,0.9011313868613139,30.0,100.0
17420,80.0,275.0,-1.0,-0.9647296017403436,249.25,0.9063636363636364,30.0,100.0
17421,85.0,275.0,-1.0,0.24088447009659605,245.74,0.8936000000000001,30.0,100.0
17422,84.0,275.0,-1.0,0.9599240172448813,245.32,0.8920727272727272,30.0,100.0
17423,82.0,275.0,-1.0,-0.7214275041988487,232.41,0.8451272727272727,30.0,100.0
17424,82.0,275.0,-1.0,-0.4807367920721085,210.34,0.7648727272727273,30.0,100.0
17425,82.0,275.0,-1.0,0.0,211.93,0.7706545454545455,30.0,100.0
17426,82.0,275.0,-1.0,0.0,217.13,0.7895636363636364,30.0,100.0
17427,83.0,274.0,0.04684422165155411,0.240722772548849,235.28,0.8586861313868613,30.0,100.0
17428,84.0,273.0,0.044811055064201355,0.48098054205468044,245.43,0.8990109890109891,30.0,100.0
17429,84.0,275.0,-1.0,0.24039413068170812,241.68,0.8788363636363636,30.0,100.0
17430,84.0,275.0,-1.0,0.0,241.13,0.8768363636363636,30.0,100.0
17431,79.0,275.0,-1.0,-1.1994620256512987,206.83,0.752109090909091,30.0,100.0
17432,81.0,275.0,-1.0,-0.7204182313863507,188.23,0.6844727272727272,30.0,100.0
17433,81.0,275.0,-1.0,0.4800928157955342,203.29,0.7392363636363636,30.0,100.0
17434,82.0,275.0,-1.0,0.2406456501201592,213.78,0.7773818181818182,30.0,100.0
17435,82.0,275.0,-1.0,0.2404901607147946,218.12,0.7931636363636364,30.0,100.0
17436,83.0,275.0,-1.0,0.23986160633865844,224.01,0.8145818181818182,30.0,100.0
17437,83.0,275.0,-1.0,0.24026577403192484,229.28,0.8337454545454546,30.0,100.0
17438,83.0,274.0,0.02787449210882187,0.0,229.66,0.8381751824817518,30.0,100.0
17439,83.0,274.0,-1.0,0.0,229.81,0.8387226277372263,30.0,100.0
17440,83.0,275.0,-1.0,0.0,229.06,0.8329454545454545,30.0,100.0
17441,82.0,275.0,-1.0,-0.24055480742098515,220.9,0.8032727272727272,30.0,100.0
17442,82.0,275.0,-1.0,-0.23992409017929278,225.72,0.8208,30.0,100.0
17443,82.0,275.0,-1.0,0.0,225.11,0.8185818181818182,30.0,100.0
17444,82.0,274.0,0.02319328859448433,0.0,224.58,0.8196350364963504,30.0,100.0
17445,82.0,274.0,-1.0,0.0,224.6,0.8197080291970803,30.0,100.0
17446,82.0,275.0,-1.0,0.0,217.57,0.7911636363636363,30.0,100.0
17447,82.0,275.0,-1.0,0.0,216.68,0.7879272727272727,30.0,100.0
17448,82.0,273.0,0.08774056285619736,0.0,222.9,0.8164835164835165,30.0,100.0
17449,83.0,273.0,-1.0,0.23998228127649648,228.63,0.8374725274725274,30.0,100.0
17450,84.0,273.0,0.026834776625037193,0.4814249881402881,232.7,0.8523809523809524,30.0,100.0
17451,82.0,274.0,-1.0,-0.241573655935004,226.35,0.8260948905109489,30.0,100.0
17452,82.0,275.0,-1.0,-0.48275287773350944,220.83,0.8030181818181819,30.0,100.0
17453,82.0,274.0,0.04183297976851463,0.0,210.92,0.7697810218978102,30.0,100.0
17454,82.0,274.0,-1.0,0.0,218.77,0.7984306569343066,30.0,100.0
17455,79.0,272.0,0.187373548746109,-0.722817135004665,218.84,0.8045588235294118,30.0,100.0
17456,82.0,271.0,0.03991716727614403,0.0,227.39,0.8390774907749077,30.0,100.0
17457,83.0,270.0,0.08610162883996964,0.9637763323201853,232.63,0.8615925925925926,30.0,100.0
17458,83.0,267.0,0.24178917706012726,0.24112013281916497,230.64,0.863820224719101,30.0,100.0
17459,83.0,268.0,-1.0,0.0,227.8,0.8500000000000001,30.0,100.0
17460,83.0,269.0,-1.0,0.0,229.23,0.8521561338289962,30.0,100.0
17461,83.0,270.0,-1.0,0.0,230.12,0.8522962962962963,30.0,100.0
17462,83.0,270.0,0.023632632568478584,0.0,230.1,0.8522222222222222,30.0,100.0
17463,83.0,271.0,-1.0,0.0,229.51,0.84690036900369,30.0,100.0
17464,83.0,272.0,-1.0,0.0,229.4,0.8433823529411765,30.0,100.0
17465,82.0,273.0,-1.0,-0.24023335197288367,217.56,0.796923076923077,30.0,100.0
17466,82.0,273.0,-1.0,-0.24121896349731334,214.25,0.7847985347985348,30.0,100.0
17467,82.0,273.0,-1.0,0.0,215.05,0.7877289377289378,30.0,100.0
17468,83.0,274.0,-1.0,0.2412213912553979,233.11,0.8507664233576643,30.0,100.0
17469,83.0,274.0,5.84509180043824e-05,0.2405736410854396,227.79,0.8313503649635037,30.0,100.0
17470,82.0,273.0,0.014671675860881805,-0.24062763346680105,219.85,0.8053113553113553,30.0,100.0
17471,82.0,273.0,0.0227914247661829,-0.240375063370401,217.99,0.7984981684981686,30.0,100.0
17472,82.0,274.0,-1.0,0.0,218.62,0.7978832116788321,30.0,100.0
17473,82.0,275.0,-1.0,0.0,220.28,0.8010181818181819,30.0,100.0
17474,78.0,275.0,-1.0,-0.9633821311653983,224.57,0.8166181818181818,30.0,100.0
17475,82.0,274.0,0.007797001861035824,0.0,222.49,0.812007299270073,30.0,100.0
17476,83.0,275.0,-1.0,1.2069761040081306,217.55,0.7910909090909092,30.0,100.0
17477,82.0,275.0,-1.0,0.0,223.06,0.8111272727272727,30.0,100.0
17478,77.0,275.0,-1.0,-1.451995954507655,168.47,0.6126181818181818,30.0,100.0
17479,80.0,275.0,-1.0,-0.48388156097829976,176.94,0.6434181818181818,30.0,100.0
17480,82.0,274.0,0.010136790573596954,1.2065743120248882,216.19,0.789014598540146,30.0,100.0
17481,83.0,274.0,0.036459099501371384,0.7231788874197489,233.84,0.8534306569343065,30.0,100.0
17482,84.0,274.0,-1.0,0.48197075669957157,244.74,0.8932116788321168,30.0,100.0
17483,84.0,275.0,-1.0,0.241648325424735,250.24,0.9099636363636364,30.0,100.0
17484,82.0,275.0,-1.0,-0.4837571620483451,214.98,0.7817454545454545,30.0,100.0
17485,82.0,275.0,-1.0,-0.48206190770965013,222.93,0.8106545454545455,30.0,100.0
17486,83.0,275.0,-1.0,0.23999001201236322,227.04,0.8256,30.0,100.0
17487,83.0,275.0,-1.0,0.23990852791837525,235.28,0.8555636363636364,30.0,100.0
17488,83.0,275.0,-1.0,0.0,232.78,0.8464727272727273,30.0,100.0
17489,83.0,274.0,0.010017774999141693,0.0,242.28,0.8842335766423358,30.0,100.0
17490,83.0,272.0,0.14050084352493286,0.0,239.2,0.8794117647058823,30.0,100.0
17491,83.0,274.0,-1.0,0.0,233.93,0.8537591240875912,30.0,100.0
17492,83.0,274.0,-1.0,0.0,235.63,0.859963503649635,30.0,100.0
17493,83.0,273.0,0.029023099690675735,0.0,234.51,0.8590109890109889,30.0,100.0
17494,83.0,274.0,-1.0,0.0,233.88,0.8535766423357664,30.0,100.0
17495,82.0,274.0,0.005041705444455147,-0.2405650172466995,227.49,0.8302554744525548,30.0,100.0
17496,82.0,275.0,-1.0,-0.23925681290583434,222.62,0.8095272727272728,30.0,100.0
17497,82.0,275.0,-1.0,0.0,223.05,0.8110909090909091,30.0,100.0
17498,82.0,275.0,-1.0,0.0,212.96,0.7744,30.0,100.0
17499,82.0,275.0,-1.0,0.0,213.56,0.7765818181818182,30.0,100.0
17500,82.0,274.0,0.026935473084449768,0.0,217.21,0.7927372262773723,30.0,100.0
17501,82.0,274.0,0.018227549269795418,0.0,217.77,0.7947810218978103,30.0,100.0
17502,82.0,274.0,0.007039529271423817,0.0,224.05,0.8177007299270074,30.0,100.0
17503,82.0,275.0,-1.0,0.0,224.07,0.8148,30.0,100.0
17504,82.0,275.0,-1.0,0.0,217.78,0.7919272727272727,30.0,100.0
17505,82.0,275.0,-1.0,0.0,218.39,0.7941454545454545,30.0,100.0
17506,82.0,274.0,0.004277682397514582,0.0,218.02,0.7956934306569343,30.0,100.0
17507,82.0,275.0,-1.0,0.0,223.86,0.8140363636363637,30.0,100.0
17508,82.0,275.0,-1.0,0.0,224.18,0.8152,30.0,100.0
17509,83.0,275.0,-1.0,0.2375667810782541,229.1,0.8330909090909091,30.0,100.0
17510,82.0,275.0,-1.0,0.0,223.11,0.811309090909091,30.0,100.0
17511,83.0,275.0,-1.0,0.0,229.19,0.8334181818181818,30.0,100.0
17512,84.0,275.0,-1.0,0.4810064117498345,235.26,0.8554909090909091,30.0,100.0
17513,83.0,275.0,-1.0,0.0,233.74,0.8499636363636364,30.0,100.0
17514,84.0,274.0,0.03786008805036545,0.0,235.92,0.861021897810219,30.0,100.0
17515,83.0,275.0,-1.0,0.0,234.82,0.853890909090909,30.0,100.0
17516,83.0,275.0,-1.0,-0.24010984028643476,236.46,0.8598545454545455,30.0,100.0
